source,alpha,target,status
South Korea,SEN,Senegal,90
South Korea,SRB,Serbia,90
South Korea,SYC,Seychelles,ETA
South Korea,SLE,Sierra Leone,ETA
South Korea,SGP,Singapore,90
South Korea,SVK,Slovakia,90
South Korea,SVN,Slovenia,90
South Korea,SLB,Solomon Islands,ETA
South Korea,SOM,Somalia,ETA
South Korea,ZAF,South Africa,30
South Korea,ESP,Spain,90
South Korea,LKA,Sri Lanka,VOA
South Korea,SDN,Sudan,VR
South Korea,SUR,Suriname,30
South Korea,SWZ,Swaziland,30
South Korea,SWE,Sweden,90
South Korea,CHE,Switzerland,90
South Korea,SYR,Syria,VR
South Korea,TWN,Taiwan,90
South Korea,TJK,Tajikistan,ETA
South Korea,TZA,Tanzania,ETA
South Korea,THA,Thailand,90
South Korea,TLS,Timor-Leste,ETA
South Korea,TGO,Togo,ETA
South Korea,TON,Tonga,ETA
South Korea,TTO,Trinidad and Tobago,90
South Korea,TUN,Tunisia,90
South Korea,TUR,Turkey,90
South Korea,TKM,Turkmenistan,VR
South Korea,TUV,Tuvalu,ETA
South Korea,UGA,Uganda,ETA
South Korea,UKR,Ukraine,90
South Korea,ARE,United Arab Emirates,30
South Korea,GBR,UK,180
South Korea,USA,USA,VOA
South Korea,URY,Uruguay,90
South Korea,UZB,Uzbekistan,30
South Korea,VUT,Vanuatu,30
South Korea,VAT,Vatican,90
South Korea,VEN,Venezuela,90
South Korea,VNM,Vietnam,ETA
South Korea,YEM,Yemen,VR
South Korea,ZMB,Zambia,ETA
South Korea,ZWE,Zimbabwe,ETA
Spain,AFG,Afghanistan,VR
Spain,ALB,Albania,90
Spain,DZA,Algeria,VR
Spain,AND,Andorra,VF
Spain,AGO,Angola,ETA
Spain,ATG,Antigua and Barbuda,180
Spain,ARG,Argentina,90
Spain,ARM,Armenia,180
Spain,AUS,Australia,VOA
Spain,AUT,Austria,VF
Spain,AZE,Azerbaijan,ETA
Spain,BHS,Bahamas,90
Spain,BHR,Bahrain,ETA
Spain,BGD,Bangladesh,ETA
Spain,BRB,Barbados,90
Spain,BLR,Belarus,30
Spain,BEL,Belgium,VF
Spain,BLZ,Belize,VF
Spain,BEN,Benin,VR
Spain,BTN,Bhutan,VR
Spain,BOL,Bolivia,90
Spain,BIH,Bosnia and Herzegovina,90
Spain,BWA,Botswana,90
Spain,BRA,Brazil,90
Spain,BRN,Brunei,90
Spain,BGR,Bulgaria,VF
Spain,BFA,Burkina Faso,ETA
Spain,BDI,Burundi,VR
Spain,KHM,Cambodia,ETA
Spain,CMR,Cameroon,VR
Spain,CAN,Canada,VOA
Spain,CPV,Cape Verde,30
Spain,CAF,Central African Republic,VR
Spain,TCD,Chad,VR
Spain,CHL,Chile,90
Spain,CHN,China,VR
Spain,COL,Colombia,90
Spain,COM,Comoros,ETA
Spain,COG,Republic of Congo,VR
Spain,CRI,Costa Rica,90
Spain,HRV,Croatia,VF
Spain,CUB,Cuba,ETA
Spain,CYP,Cyprus,VF
Spain,CZE,Czech Republic,VF
Spain,COD,Democratic Republic of the Congo,VR
Spain,DNK,Denmark,VF
Spain,DJI,Djibouti,ETA
Spain,DOM,Dominican Republic,VF
Spain,ECU,Ecuador,90
Spain,EGY,Egypt,ETA
Spain,SLV,El Salvador,90
Spain,GNQ,Equatorial Guinea,VR
Spain,ERI,Eritrea,VR
Spain,EST,Estonia,VF
Spain,ETH,Ethiopia,ETA
Spain,FJI,Fiji,120
Spain,FIN,Finland,VF
Spain,FRA,France,VF
Spain,GAB,Gabon,ETA
Spain,GMB,Gambia,90
Spain,GEO,Georgia,360
Spain,DEU,Germany,VF
Spain,GHA,Ghana,VR
Spain,GRC,Greece,VF
Spain,GRD,Grenada,90
Spain,GTM,Guatemala,90
Spain,GIN,Guinea,ETA
Spain,GUY,Guyana,90
Spain,HTI,Haiti,90
Spain,HND,Honduras,90
Spain,HKG,China:Hong Kong,90
Spain,HUN,Hungary,VF
Spain,ISL,Iceland,VF
Spain,IND,India,VOA
Spain,IDN,Indonesia,30
Spain,IRN,Iran,ETA
Spain,IRQ,Iraq,VR
Spain,IRL,Ireland,VF
Spain,ISR,Israel,90
Spain,ITA,Italy,VF
Spain,CIV,Ivory Coast,VOA
Spain,JAM,Jamaica,30
Spain,JPN,Japan,90
Spain,JOR,Jordan,ETA
Spain,KAZ,Kazakhstan,30
Spain,KEN,Kenya,ETA
Spain,KIR,Kiribati,120
Spain,KWT,Kuwait,ETA
Spain,KGZ,Kyrgyzstan,60
Spain,LAO,Laos,ETA
Spain,LVA,Latvia,VF
Spain,LBN,Lebanon,ETA
Spain,LSO,Lesotho,14
Spain,LBR,Liberia,VR
Spain,LBY,Libya,VR
Spain,LIE,Liechtenstein,VF
Spain,LTU,Lithuania,VF
Spain,LUX,Luxembourg,VF
Spain,MAC,China:Macao,90
Spain,MDG,Madagascar,ETA
Spain,MWI,Malawi,ETA
Spain,MYS,Malaysia,90
Spain,MDV,Maldives,ETA
Spain,MLI,Mali,VR
Spain,MLT,Malta,VF
Spain,MHL,Marshall Islands,90
Spain,MRT,Mauritania,ETA
Spain,MUS,Mauritius,90
Spain,MEX,Mexico,180
Spain,FSM,Micronesia,90
Spain,MDA,Moldova,90
Spain,MCO,Monaco,VF
Spain,MNG,Mongolia,ETA
Spain,MNE,Montenegro,90
Spain,MAR,Morocco,90
Spain,MOZ,Mozambique,ETA
Spain,MMR,Myanmar,ETA
Spain,NAM,Namibia,90
Spain,NRU,Nauru,VR
Spain,NPL,Nepal,ETA
Spain,NLD,Netherlands,VF
Spain,NZL,New Zealand,VOA
Spain,NIC,Nicaragua,90
Spain,NGA,Nigeria,ETA
Spain,PRK,North Korea,VR
Spain,MKD,Macedonia,90
Spain,NOR,Norway,VF
Spain,OMN,Oman,ETA
Spain,PAK,Pakistan,ETA
Spain,PLW,Palau,90
Spain,PAN,Panama,180
Spain,PNG,Papua New Guinea,ETA
Spain,PRY,Paraguay,90
Spain,PER,Peru,90
Spain,PHL,Philippines,30
Spain,POL,Poland,VF
Spain,PRT,Portugal,VF
Spain,QAT,Qatar,90
Spain,ROU,Romania,VF
Spain,RUS,Russia,VR
Spain,RWA,Rwanda,ETA
Spain,KNA,Saint Kitts and Nevis,90
Spain,LCA,Saint Lucia,90
Spain,VCT,Saint Vincent and the Grenadines,90
Spain,WSM,Samoa,90
Spain,SMR,San Marino,VF
Spain,STP,Sao Tome and Principe,15
Spain,SAU,Saudi Arabia,ETA
Spain,SEN,Senegal,90
Spain,SRB,Serbia,90
Spain,SYC,Seychelles,ETA
Spain,SLE,Sierra Leone,ETA
Spain,SGP,Singapore,90
Spain,SVK,Slovakia,VF
Spain,SVN,Slovenia,VF
Spain,SLB,Solomon Islands,90
Spain,SOM,Somalia,ETA
Spain,ZAF,South Africa,90
Spain,KOR,South Korea,90
Spain,LKA,Sri Lanka,VOA
Spain,SDN,Sudan,VR
Spain,SUR,Suriname,ETA
Spain,SWZ,Swaziland,30
Spain,SWE,Sweden,VF
Spain,CHE,Switzerland,VF
Spain,SYR,Syria,VR
Spain,TWN,Taiwan,90
Spain,TJK,Tajikistan,ETA
Spain,TZA,Tanzania,ETA
Spain,THA,Thailand,30
Spain,TLS,Timor-Leste,90
Spain,TGO,Togo,ETA
Spain,TON,Tonga,90
Spain,TTO,Trinidad and Tobago,90
Spain,TUN,Tunisia,90
Spain,TUR,Turkey,90
Spain,TKM,Turkmenistan,VR
Spain,TUV,Tuvalu,90
Spain,UGA,Uganda,ETA
Spain,UKR,Ukraine,90
Spain,ARE,United Arab Emirates,90
Spain,GBR,UK,VF
Spain,USA,USA,VOA
Spain,URY,Uruguay,90
Spain,UZB,Uzbekistan,30
Spain,VUT,Vanuatu,90
Spain,VAT,Vatican,VF
Spain,VEN,Venezuela,90
Spain,VNM,Vietnam,15
Spain,YEM,Yemen,VR
Spain,ZMB,Zambia,ETA
Spain,ZWE,Zimbabwe,ETA
Sri Lanka,AFG,Afghanistan,VR
Sri Lanka,ALB,Albania,VR
Sri Lanka,DZA,Algeria,VR
Sri Lanka,AND,Andorra,VR
Sri Lanka,AGO,Angola,VR
Sri Lanka,ATG,Antigua and Barbuda,VR
Sri Lanka,ARG,Argentina,VR
Sri Lanka,ARM,Armenia,VR
Sri Lanka,AUS,Australia,VR
Sri Lanka,AUT,Austria,VR
Sri Lanka,AZE,Azerbaijan,ETA
Sri Lanka,BHS,Bahamas,90
Sri Lanka,BHR,Bahrain,VR
Sri Lanka,BGD,Bangladesh,VR
Sri Lanka,BRB,Barbados,180
Sri Lanka,BLR,Belarus,VR
Sri Lanka,BEL,Belgium,VR
Sri Lanka,BLZ,Belize,VR
Sri Lanka,BEN,Benin,VR
Sri Lanka,BTN,Bhutan,VR
Sri Lanka,BOL,Bolivia,ETA
Sri Lanka,BIH,Bosnia and Herzegovina,VR
Sri Lanka,BWA,Botswana,VR
Sri Lanka,BRA,Brazil,VR
Sri Lanka,BRN,Brunei,VR
Sri Lanka,BGR,Bulgaria,VR
Sri Lanka,BFA,Burkina Faso,VR
Sri Lanka,BDI,Burundi,VR
Sri Lanka,KHM,Cambodia,ETA
Sri Lanka,CMR,Cameroon,VR
Sri Lanka,CAN,Canada,VR
Sri Lanka,CPV,Cape Verde,ETA
Sri Lanka,CAF,Central African Republic,VR
Sri Lanka,TCD,Chad,VR
Sri Lanka,CHL,Chile,VR
Sri Lanka,CHN,China,VR
Sri Lanka,COL,Colombia,VR
Sri Lanka,COM,Comoros,ETA
Sri Lanka,COG,Republic of Congo,VR
Sri Lanka,CRI,Costa Rica,VR
Sri Lanka,HRV,Croatia,VR
Sri Lanka,CUB,Cuba,VR
Sri Lanka,CYP,Cyprus,VR
Sri Lanka,CZE,Czech Republic,VR
Sri Lanka,COD,Democratic Republic of the Congo,VR
Sri Lanka,DNK,Denmark,VR
Sri Lanka,DJI,Djibouti,ETA
Sri Lanka,DOM,Dominican Republic,VR
Sri Lanka,ECU,Ecuador,VR
Sri Lanka,EGY,Egypt,VR
Sri Lanka,SLV,El Salvador,VR
Sri Lanka,GNQ,Equatorial Guinea,VR
Sri Lanka,ERI,Eritrea,VR
Sri Lanka,EST,Estonia,VR
Sri Lanka,ETH,Ethiopia,ETA
Sri Lanka,FJI,Fiji,VR
Sri Lanka,FIN,Finland,VR
Sri Lanka,FRA,France,VR
Sri Lanka,GAB,Gabon,ETA
Sri Lanka,GMB,Gambia,90
Sri Lanka,GEO,Georgia,VR
Sri Lanka,DEU,Germany,VR
Sri Lanka,GHA,Ghana,VR
Sri Lanka,GRC,Greece,VR
Sri Lanka,GRD,Grenada,90
Sri Lanka,GTM,Guatemala,VR
Sri Lanka,GIN,Guinea,ETA
Sri Lanka,GUY,Guyana,VR
Sri Lanka,HTI,Haiti,90
Sri Lanka,HND,Honduras,VR
Sri Lanka,HKG,China:Hong Kong,VR
Sri Lanka,HUN,Hungary,VR
Sri Lanka,ISL,Iceland,VR
Sri Lanka,IND,India,VOA
Sri Lanka,IDN,Indonesia,30
Sri Lanka,IRN,Iran,ETA
Sri Lanka,IRQ,Iraq,VR
Sri Lanka,IRL,Ireland,VR
Sri Lanka,ISR,Israel,VR
Sri Lanka,ITA,Italy,VR
Sri Lanka,CIV,Ivory Coast,VOA
Sri Lanka,JAM,Jamaica,VR
Sri Lanka,JPN,Japan,VR
Sri Lanka,JOR,Jordan,VR
Sri Lanka,KAZ,Kazakhstan,VR
Sri Lanka,KEN,Kenya,ETA
Sri Lanka,KIR,Kiribati,VR
Sri Lanka,KWT,Kuwait,VR
Sri Lanka,KGZ,Kyrgyzstan,VR
Sri Lanka,LAO,Laos,ETA
Sri Lanka,LVA,Latvia,VR
Sri Lanka,LBN,Lebanon,VR
Sri Lanka,LSO,Lesotho,VF
Sri Lanka,LBR,Liberia,VR
Sri Lanka,LBY,Libya,VR
Sri Lanka,LIE,Liechtenstein,VR
Sri Lanka,LTU,Lithuania,VR
Sri Lanka,LUX,Luxembourg,VR
Sri Lanka,MAC,China:Macao,VR
Sri Lanka,MDG,Madagascar,ETA
Sri Lanka,MWI,Malawi,ETA
Sri Lanka,MYS,Malaysia,ETA
Sri Lanka,MDV,Maldives,ETA
Sri Lanka,MLI,Mali,VR
Sri Lanka,MLT,Malta,VR
Sri Lanka,MHL,Marshall Islands,VR
Sri Lanka,MRT,Mauritania,ETA
Sri Lanka,MUS,Mauritius,ETA
Sri Lanka,MEX,Mexico,VR
Sri Lanka,FSM,Micronesia,30
Sri Lanka,MDA,Moldova,VR
Sri Lanka,MCO,Monaco,VR
Sri Lanka,MNG,Mongolia,VR
Sri Lanka,MNE,Montenegro,VR
Sri Lanka,MAR,Morocco,VR
Sri Lanka,MOZ,Mozambique,ETA
Sri Lanka,MMR,Myanmar,ETA
Sri Lanka,NAM,Namibia,VR
Sri Lanka,NRU,Nauru,VR
Sri Lanka,NPL,Nepal,ETA
Sri Lanka,NLD,Netherlands,VR
Sri Lanka,NZL,New Zealand,VR
Sri Lanka,NIC,Nicaragua,VR
Sri Lanka,NGA,Nigeria,ETA
Sri Lanka,PRK,North Korea,VR
Sri Lanka,MKD,Macedonia,VR
Sri Lanka,NOR,Norway,VR
Sri Lanka,OMN,Oman,VR
Sri Lanka,PAK,Pakistan,ETA
Sri Lanka,PLW,Palau,ETA
Sri Lanka,PAN,Panama,VR
Sri Lanka,PNG,Papua New Guinea,VR
Sri Lanka,PRY,Paraguay,VR
Sri Lanka,PER,Peru,VR
Sri Lanka,PHL,Philippines,VR
Sri Lanka,POL,Poland,VR
Sri Lanka,PRT,Portugal,VR
Sri Lanka,QAT,Qatar,ETA
Sri Lanka,ROU,Romania,VR
Sri Lanka,RUS,Russia,VR
Sri Lanka,RWA,Rwanda,ETA
Sri Lanka,KNA,Saint Kitts and Nevis,90
Sri Lanka,LCA,Saint Lucia,VR
Sri Lanka,VCT,Saint Vincent and the Grenadines,30
Sri Lanka,WSM,Samoa,ETA
Sri Lanka,SMR,San Marino,VR
Sri Lanka,STP,Sao Tome and Principe,VR
Sri Lanka,SAU,Saudi Arabia,VR
Sri Lanka,SEN,Senegal,ETA
Sri Lanka,SRB,Serbia,VR
Sri Lanka,SYC,Seychelles,ETA
Sri Lanka,SLE,Sierra Leone,ETA
Sri Lanka,SGP,Singapore,30
Sri Lanka,SVK,Slovakia,VR
Sri Lanka,SVN,Slovenia,VR
Sri Lanka,SLB,Solomon Islands,VR
Sri Lanka,SOM,Somalia,ETA
Sri Lanka,ZAF,South Africa,VR
Sri Lanka,KOR,South Korea,VR
Sri Lanka,ESP,Spain,VR
Sri Lanka,SDN,Sudan,VR
Sri Lanka,SUR,Suriname,ETA
Sri Lanka,SWZ,Swaziland,VR
Sri Lanka,SWE,Sweden,VR
Sri Lanka,CHE,Switzerland,VR
Sri Lanka,SYR,Syria,VR
Sri Lanka,TWN,Taiwan,VR
Sri Lanka,TJK,Tajikistan,VR
Sri Lanka,TZA,Tanzania,VR
Sri Lanka,THA,Thailand,VR
Sri Lanka,TLS,Timor-Leste,ETA
Sri Lanka,TGO,Togo,ETA
Sri Lanka,TON,Tonga,VR
Sri Lanka,TTO,Trinidad and Tobago,VR
Sri Lanka,TUN,Tunisia,VR
Sri Lanka,TUR,Turkey,VR
Sri Lanka,TKM,Turkmenistan,VR
Sri Lanka,TUV,Tuvalu,ETA
Sri Lanka,UGA,Uganda,ETA
Sri Lanka,UKR,Ukraine,VR
Sri Lanka,ARE,United Arab Emirates,VR
Sri Lanka,GBR,UK,VR
Sri Lanka,USA,USA,VR
Sri Lanka,URY,Uruguay,VR
Sri Lanka,UZB,Uzbekistan,ETA
Sri Lanka,VUT,Vanuatu,30
Sri Lanka,VAT,Vatican,VR
Sri Lanka,VEN,Venezuela,VR
Sri Lanka,VNM,Vietnam,VR
Sri Lanka,YEM,Yemen,VR
Sri Lanka,ZMB,Zambia,VR
Sri Lanka,ZWE,Zimbabwe,VR
Sudan,AFG,Afghanistan,VR
Sudan,ALB,Albania,VR
Sudan,DZA,Algeria,VR
Sudan,AND,Andorra,VR
Sudan,AGO,Angola,VR
Sudan,ATG,Antigua and Barbuda,VR
Sudan,ARG,Argentina,VR
Sudan,ARM,Armenia,VR
Sudan,AUS,Australia,VR
Sudan,AUT,Austria,VR
Sudan,AZE,Azerbaijan,VR
Sudan,BHS,Bahamas,VR
Sudan,BHR,Bahrain,VR
Sudan,BGD,Bangladesh,ETA
Sudan,BRB,Barbados,VR
Sudan,BLR,Belarus,VR
Sudan,BEL,Belgium,VR
Sudan,BLZ,Belize,VR
Sudan,BEN,Benin,90
Sudan,BTN,Bhutan,VR
Sudan,BOL,Bolivia,ETA
Sudan,BIH,Bosnia and Herzegovina,VR
Sudan,BWA,Botswana,VR
Sudan,BRA,Brazil,VR
Sudan,BRN,Brunei,VR
Sudan,BGR,Bulgaria,VR
Sudan,BFA,Burkina Faso,VR
Sudan,BDI,Burundi,VR
Sudan,KHM,Cambodia,ETA
Sudan,CMR,Cameroon,VR
Sudan,CAN,Canada,VR
Sudan,CPV,Cape Verde,ETA
Sudan,CAF,Central African Republic,VR
Sudan,TCD,Chad,VR
Sudan,CHL,Chile,VR
Sudan,CHN,China,VR
Sudan,COL,Colombia,VR
Sudan,COM,Comoros,ETA
Sudan,COG,Republic of Congo,VR
Sudan,CRI,Costa Rica,VR
Sudan,HRV,Croatia,VR
Sudan,CUB,Cuba,VR
Sudan,CYP,Cyprus,VR
Sudan,CZE,Czech Republic,VR
Sudan,COD,Democratic Republic of the Congo,VR
Sudan,DNK,Denmark,VR
Sudan,DJI,Djibouti,ETA
Sudan,DOM,Dominican Republic,VR
Sudan,ECU,Ecuador,90
Sudan,EGY,Egypt,VR
Sudan,SLV,El Salvador,VR
Sudan,GNQ,Equatorial Guinea,VR
Sudan,ERI,Eritrea,ETA
Sudan,EST,Estonia,VR
Sudan,ETH,Ethiopia,ETA
Sudan,FJI,Fiji,VR
Sudan,FIN,Finland,VR
Sudan,FRA,France,VR
Sudan,GAB,Gabon,ETA
Sudan,GMB,Gambia,90
Sudan,GEO,Georgia,VR
Sudan,DEU,Germany,VR
Sudan,GHA,Ghana,90
Sudan,GRC,Greece,VR
Sudan,GRD,Grenada,VR
Sudan,GTM,Guatemala,VR
Sudan,GIN,Guinea,ETA
Sudan,GUY,Guyana,VR
Sudan,HTI,Haiti,90
Sudan,HND,Honduras,VR
Sudan,HKG,China:Hong Kong,VR
Sudan,HUN,Hungary,VR
Sudan,ISL,Iceland,VR
Sudan,IND,India,VR
Sudan,IDN,Indonesia,VR
Sudan,IRN,Iran,ETA
Sudan,IRQ,Iraq,VR
Sudan,IRL,Ireland,VR
Sudan,ISR,Israel,VR
Sudan,ITA,Italy,VR
Sudan,CIV,Ivory Coast,VOA
Sudan,JAM,Jamaica,VR
Sudan,JPN,Japan,VR
Sudan,JOR,Jordan,VR
Sudan,KAZ,Kazakhstan,VR
Sudan,KEN,Kenya,ETA
Sudan,KIR,Kiribati,VR
Sudan,KWT,Kuwait,VR
Sudan,KGZ,Kyrgyzstan,VR
Sudan,LAO,Laos,VR
Sudan,LVA,Latvia,VR
Sudan,LBN,Lebanon,ETA
Sudan,LSO,Lesotho,ETA
Sudan,LBR,Liberia,VR
Sudan,LBY,Libya,VR
Sudan,LIE,Liechtenstein,VR
Sudan,LTU,Lithuania,VR
Sudan,LUX,Luxembourg,VR
Sudan,MAC,China:Macao,ETA
Sudan,MDG,Madagascar,ETA
Sudan,MWI,Malawi,ETA
Sudan,MYS,Malaysia,90
Sudan,MDV,Maldives,ETA
Sudan,MLI,Mali,VR
Sudan,MLT,Malta,VR
Sudan,MHL,Marshall Islands,VR
Sudan,MRT,Mauritania,ETA
Sudan,MUS,Mauritius,VR
Sudan,MEX,Mexico,VR
Sudan,FSM,Micronesia,30
Sudan,MDA,Moldova,VR
Sudan,MCO,Monaco,VR
Sudan,MNG,Mongolia,VR
Sudan,MNE,Montenegro,VR
Sudan,MAR,Morocco,VR
Sudan,MOZ,Mozambique,ETA
Sudan,MMR,Myanmar,VR
Sudan,NAM,Namibia,VR
Sudan,NRU,Nauru,VR
Sudan,NPL,Nepal,ETA
Sudan,NLD,Netherlands,VR
Sudan,NZL,New Zealand,VR
Sudan,NIC,Nicaragua,VR
Sudan,NGA,Nigeria,ETA
Sudan,PRK,North Korea,VR
Sudan,MKD,Macedonia,VR
Sudan,NOR,Norway,VR
Sudan,OMN,Oman,VR
Sudan,PAK,Pakistan,VR
Sudan,PLW,Palau,ETA
Sudan,PAN,Panama,VR
Sudan,PNG,Papua New Guinea,VR
Sudan,PRY,Paraguay,VR
Sudan,PER,Peru,VR
Sudan,PHL,Philippines,VR
Sudan,POL,Poland,VR
Sudan,PRT,Portugal,VR
Sudan,QAT,Qatar,ETA
Sudan,ROU,Romania,VR
Sudan,RUS,Russia,VR
Sudan,RWA,Rwanda,ETA
Sudan,KNA,Saint Kitts and Nevis,VR
Sudan,LCA,Saint Lucia,ETA
Sudan,VCT,Saint Vincent and the Grenadines,30
Sudan,WSM,Samoa,ETA
Sudan,SMR,San Marino,VR
Sudan,STP,Sao Tome and Principe,VR
Sudan,SAU,Saudi Arabia,VR
Sudan,SEN,Senegal,ETA
Sudan,SRB,Serbia,VR
Sudan,SYC,Seychelles,ETA
Sudan,SLE,Sierra Leone,VR
Sudan,SGP,Singapore,VR
Sudan,SVK,Slovakia,VR
Sudan,SVN,Slovenia,VR
Sudan,SLB,Solomon Islands,VR
Sudan,SOM,Somalia,ETA
Sudan,ZAF,South Africa,VR
Sudan,KOR,South Korea,VR
Sudan,ESP,Spain,VR
Sudan,LKA,Sri Lanka,VR
Sudan,SUR,Suriname,ETA
Sudan,SWZ,Swaziland,VR
Sudan,SWE,Sweden,VR
Sudan,CHE,Switzerland,VR
Sudan,SYR,Syria,VF
Sudan,TWN,Taiwan,VR
Sudan,TJK,Tajikistan,VR
Sudan,TZA,Tanzania,ETA
Sudan,THA,Thailand,VR
Sudan,TLS,Timor-Leste,ETA
Sudan,TGO,Togo,ETA
Sudan,TON,Tonga,VR
Sudan,TTO,Trinidad and Tobago,VR
Sudan,TUN,Tunisia,VR
Sudan,TUR,Turkey,VR
Sudan,TKM,Turkmenistan,VR
Sudan,TUV,Tuvalu,ETA
Sudan,UGA,Uganda,ETA
Sudan,UKR,Ukraine,VR
Sudan,ARE,United Arab Emirates,VR
Sudan,GBR,UK,VR
Sudan,USA,USA,VR
Sudan,URY,Uruguay,VR
Sudan,UZB,Uzbekistan,VR
Sudan,VUT,Vanuatu,VR
Sudan,VAT,Vatican,VR
Sudan,VEN,Venezuela,VR
Sudan,VNM,Vietnam,VR
Sudan,YEM,Yemen,VR
Sudan,ZMB,Zambia,VR
Sudan,ZWE,Zimbabwe,VR
Suriname,AFG,Afghanistan,VR
Suriname,ALB,Albania,VR
Suriname,DZA,Algeria,VR
Suriname,AND,Andorra,VR
Suriname,AGO,Angola,VR
Suriname,ATG,Antigua and Barbuda,180
Suriname,ARG,Argentina,90
Suriname,ARM,Armenia,ETA
Suriname,AUS,Australia,VR
Suriname,AUT,Austria,VR
Suriname,AZE,Azerbaijan,VR
Suriname,BHS,Bahamas,90
Suriname,BHR,Bahrain,ETA
Suriname,BGD,Bangladesh,ETA
Suriname,BRB,Barbados,180
Suriname,BLR,Belarus,VR
Suriname,BEL,Belgium,VR
Suriname,BLZ,Belize,VF
Suriname,BEN,Benin,VR
Suriname,BTN,Bhutan,VR
Suriname,BOL,Bolivia,ETA
Suriname,BIH,Bosnia and Herzegovina,VR
Suriname,BWA,Botswana,VR
Suriname,BRA,Brazil,90
Suriname,BRN,Brunei,VR
Suriname,BGR,Bulgaria,VR
Suriname,BFA,Burkina Faso,VR
Suriname,BDI,Burundi,VR
Suriname,KHM,Cambodia,ETA
Suriname,CMR,Cameroon,VR
Suriname,CAN,Canada,VR
Suriname,CPV,Cape Verde,ETA
Suriname,CAF,Central African Republic,VR
Suriname,TCD,Chad,VR
Suriname,CHL,Chile,VR
Suriname,CHN,China,VR
Suriname,COL,Colombia,90
Suriname,COM,Comoros,ETA
Suriname,COG,Republic of Congo,VR
Suriname,CRI,Costa Rica,90
Suriname,HRV,Croatia,VR
Suriname,CUB,Cuba,ETA
Suriname,CYP,Cyprus,VR
Suriname,CZE,Czech Republic,VR
Suriname,COD,Democratic Republic of the Congo,VR
Suriname,DNK,Denmark,VR
Suriname,DJI,Djibouti,ETA
Suriname,DOM,Dominican Republic,VF
Suriname,ECU,Ecuador,90
Suriname,EGY,Egypt,ETA
Suriname,SLV,El Salvador,VR
Suriname,GNQ,Equatorial Guinea,VR
Suriname,ERI,Eritrea,VR
Suriname,EST,Estonia,VR
Suriname,ETH,Ethiopia,ETA
Suriname,FJI,Fiji,VR
Suriname,FIN,Finland,VR
Suriname,FRA,France,VR
Suriname,GAB,Gabon,ETA
Suriname,GMB,Gambia,90
Suriname,GEO,Georgia,VR
Suriname,DEU,Germany,VR
Suriname,GHA,Ghana,VR
Suriname,GRC,Greece,VR
Suriname,GRD,Grenada,90
Suriname,GTM,Guatemala,VR
Suriname,GIN,Guinea,ETA
Suriname,GUY,Guyana,180
Suriname,HTI,Haiti,90
Suriname,HND,Honduras,VR
Suriname,HKG,China:Hong Kong,14
Suriname,HUN,Hungary,VR
Suriname,ISL,Iceland,VR
Suriname,IND,India,VOA
Suriname,IDN,Indonesia,30
Suriname,IRN,Iran,ETA
Suriname,IRQ,Iraq,VR
Suriname,IRL,Ireland,VR
Suriname,ISR,Israel,90
Suriname,ITA,Italy,VR
Suriname,CIV,Ivory Coast,VOA
Suriname,JAM,Jamaica,90
Suriname,JPN,Japan,90
Suriname,JOR,Jordan,ETA
Suriname,KAZ,Kazakhstan,VR
Suriname,KEN,Kenya,ETA
Suriname,KIR,Kiribati,VR
Suriname,KWT,Kuwait,VR
Suriname,KGZ,Kyrgyzstan,VR
Suriname,LAO,Laos,VR
Suriname,LVA,Latvia,VR
Suriname,LBN,Lebanon,VR
Suriname,LSO,Lesotho,ETA
Suriname,LBR,Liberia,VR
Suriname,LBY,Libya,VR
Suriname,LIE,Liechtenstein,VR
Suriname,LTU,Lithuania,VR
Suriname,LUX,Luxembourg,VR
Suriname,MAC,China:Macao,ETA
Suriname,MDG,Madagascar,ETA
Suriname,MWI,Malawi,ETA
Suriname,MYS,Malaysia,30
Suriname,MDV,Maldives,ETA
Suriname,MLI,Mali,VR
Suriname,MLT,Malta,VR
Suriname,MHL,Marshall Islands,VR
Suriname,MRT,Mauritania,ETA
Suriname,MUS,Mauritius,90
Suriname,MEX,Mexico,VR
Suriname,FSM,Micronesia,30
Suriname,MDA,Moldova,VR
Suriname,MCO,Monaco,VR
Suriname,MNG,Mongolia,VR
Suriname,MNE,Montenegro,VR
Suriname,MAR,Morocco,VR
Suriname,MOZ,Mozambique,ETA
Suriname,MMR,Myanmar,VR
Suriname,NAM,Namibia,VR
Suriname,NRU,Nauru,VR
Suriname,NPL,Nepal,ETA
Suriname,NLD,Netherlands,VR
Suriname,NZL,New Zealand,VR
Suriname,NIC,Nicaragua,ETA
Suriname,NGA,Nigeria,ETA
Suriname,PRK,North Korea,VR
Suriname,MKD,Macedonia,VR
Suriname,NOR,Norway,VR
Suriname,OMN,Oman,ETA
Suriname,PAK,Pakistan,VR
Suriname,PLW,Palau,ETA
Suriname,PAN,Panama,VR
Suriname,PNG,Papua New Guinea,VR
Suriname,PRY,Paraguay,VR
Suriname,PER,Peru,180
Suriname,PHL,Philippines,30
Suriname,POL,Poland,VR
Suriname,PRT,Portugal,VR
Suriname,QAT,Qatar,30
Suriname,ROU,Romania,VR
Suriname,RUS,Russia,90
Suriname,RWA,Rwanda,ETA
Suriname,KNA,Saint Kitts and Nevis,180
Suriname,LCA,Saint Lucia,42
Suriname,VCT,Saint Vincent and the Grenadines,30
